"Date","Company","Impact","Reasoning","Link"
"2025-04-10 08:00:00","Uniper SE","Negatively Affected","- **Economic Uncertainty**: The looming threat of U.S. tariffs on German exports raises concerns about future revenue stability, negatively impacting Uniper SE's cash flow projections. | - **Fragile Growth Forecasts**: Germany's economy is teetering on the brink of recession, with modest growth forecasts for 2025, which could hinder energy demand and Uniper's market position. | - **Implementation Risks**: The coalition's ambitious economic reforms lack clear execution strategies and face potential funding challenges, creating uncertainty around their effectiveness and Uniper's future profitability.","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-04-10 08:00:00","Meta","Negatively Affected","- **Economic Uncertainty**: The looming threat of Trump's tariffs on German exports could exacerbate Germany's recession, negatively impacting Meta's European revenue projections due to reduced consumer spending and advertising budgets. | - **Fragile Coalition Agreement**: The coalition's ambitious economic reforms lack clear implementation strategies and face potential internal conflicts, raising doubts about their effectiveness and the overall economic recovery. | - **Investor Skepticism**: Economists express cautious optimism but highlight a lack of ambition and clarity in the coalition's plans, which could lead to diminished investor confidence and lower future cash flow expectations for companies like Meta operating in the region.","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-04-10 08:00:00","Axel Springer SE","Negatively Affected","- **Economic Uncertainty**: The looming threat of U.S. tariffs on €161 billion of German exports exacerbates Germany's fragile economic situation, increasing risks for future cash flows. | - **Vague Implementation**: The coalition agreement lacks clear implementation strategies and timelines, raising doubts about the effectiveness of proposed reforms and their impact on economic recovery. | - **Funding Challenges**: Promised investments and tax cuts are contingent on uncertain funding, with planned cuts to public funding and administrative costs potentially undermining growth initiatives.","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-04-10 08:00:00","Lockheed Martin","Positively Affected","- **Increased Defense Spending**: The German government plans to inject significant funds into defense, potentially boosting demand for Lockheed Martin's products and services in Europe. | - **Economic Stimulus**: Tax cuts and public-private investment initiatives may enhance overall economic growth in Germany, leading to increased spending on defense and technology, benefiting Lockheed Martin. | - **Strategic Partnerships**: The focus on revitalizing key industries, including defense, aligns with Lockheed Martin's interests in securing contracts and partnerships within the German market.","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-04-10 08:00:00","GoldmanSachs","Not Affected","Not Affected","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-04-10 08:00:00","Exxon Mobil","Negatively Affected","- **Economic Uncertainty**: The looming threat of U.S. tariffs on German exports creates significant uncertainty, which may negatively impact Germany's economic recovery and, by extension, demand for Exxon Mobil's products in the region. | - **Increased Competition**: Germany's planned tax cuts and energy price reductions could enhance the competitiveness of local industries, potentially reducing reliance on foreign energy sources, including those from Exxon Mobil. | - **Fragile Investment Climate**: The coalition's vague implementation strategies and funding concerns may hinder effective execution of economic reforms, leading to a less favorable environment for investment in energy and related sectors.","https://www.politico.eu/article/facing-huge-trump-tariff-hit-germany-new-government-bets-big-boosting-economy/"
"2025-05-05 10:05:26","Apple","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","BMW","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Palantir","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Samsung Electronics","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Huawei","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Google","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Siemens AG","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Volkswagen AG","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Gazprom","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Uniper SE","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Meta","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Axel Springer SE","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Lockheed Martin","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","GoldmanSachs","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-05 10:05:26","Exxon Mobil","Not Affected","Not Affected","https://www.vorwaerts.de/inland/neue-regierung-das-sind-die-ministerinnen-und-minister-der-spd"
"2025-05-01 11:01:00","Apple","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","BMW","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Palantir","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Samsung Electronics","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Huawei","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Google","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Siemens AG","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Volkswagen AG","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Gazprom","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Uniper SE","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Meta","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Axel Springer SE","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Lockheed Martin","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","GoldmanSachs","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-05-01 11:01:00","Exxon Mobil","Not Affected","Not Affected","https://www.deutschlandfunk.de/bundesregierung-kabinett-merz-100.html"
"2025-04-28 04:02:00","Apple","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","BMW","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Palantir","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Samsung Electronics","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Huawei","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Google","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Siemens AG","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Volkswagen AG","Negatively Affected","- **Weak Industrial Outlook**: The article highlights a significant portion of industrial companies, including investment goods manufacturers, reporting a decline in production, which negatively impacts Volkswagen AG's expected sales and cash flows. | - **Investment Caution**: Many firms, particularly in the construction and consumer goods sectors, are reducing investment plans, indicating a broader economic hesitance that could affect Volkswagen's future growth prospects. | - **Employment Concerns**: A substantial number of industrial firms anticipate workforce reductions, suggesting potential declines in consumer spending power, which could further dampen demand for Volkswagen's vehicles.","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Gazprom","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Uniper SE","Negatively Affected","- **Negative Economic Outlook**: The article highlights ongoing challenges in the German economy, including rising costs and geopolitical uncertainties, which can negatively impact Uniper SE's future cash flows. | - **Investment and Employment Concerns**: A significant portion of companies, particularly in the industrial sector, anticipate declines in production and investments for 2025, indicating a lack of confidence that could affect Uniper's operational performance. | - **Sector-Specific Weaknesses**: While the services sector shows some optimism, the industrial and construction sectors remain pessimistic, which may limit demand for Uniper's energy services and products, further dampening future cash flow projections.","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Meta","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Axel Springer SE","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Lockheed Martin","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","GoldmanSachs","Not Affected","Not Affected","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-28 04:02:00","Exxon Mobil","Negatively Affected","- **Geopolitical and Economic Uncertainty**: The article highlights ongoing geopolitical tensions and unfavorable economic policies in Germany, which can negatively impact Exxon Mobil's operations and market conditions, leading to reduced cash flow projections. | - **Weak Industrial Outlook**: A significant portion of German industrial firms anticipate production declines and reduced investments, suggesting lower demand for energy and petroleum products, which directly affects Exxon Mobil's revenue forecasts. | - **Increased Costs and Investment Hesitancy**: The persistent rise in operational costs and a cautious investment climate among businesses indicate potential challenges for Exxon Mobil in maintaining profitability and achieving expected future cash flows.","https://www.iwd.de/artikel/stimmung-in-der-deutschen-wirtschaft-nur-leicht-verbessert-650180/"
"2025-04-08 08:00:00","Apple","Negatively Affected","- **Increased Import Tariffs**: The implementation of high import tariffs (up to 104% on Chinese goods) disrupts global supply chains and raises costs for companies like Apple that rely on overseas manufacturing, negatively impacting their profit margins and future cash flows. | - **Market Volatility**: The significant market downturn (e.g., Nasdaq down 16%) creates a risk-averse environment, leading investors to sell off tech stocks, including Apple, which could result in lower stock valuations and reduced investor confidence. | - **Shift in Investment Focus**: Trump's protectionist policies favor domestic-focused companies, diverting investment away from multinational corporations like Apple, which may struggle to compete in a landscape that increasingly prioritizes U.S.-based production and services.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","BMW","Negatively Affected","- **Increased Import Tariffs**: The implementation of high import tariffs (up to 104% on Chinese goods) creates significant cost pressures on companies reliant on global supply chains, including BMW, leading to reduced profit margins and cash flow projections. | - **Market Volatility**: The article highlights a dramatic decline in major stock indices (e.g., S&P 500 down 15%), which can negatively impact investor sentiment and valuations of established brands like BMW, affecting their future cash flow estimates. | - **Shift in Consumer Demand**: As the market pivots towards domestically focused companies benefiting from Trump's policies, BMW's export-oriented business model may struggle, resulting in a potential decline in sales and future cash flows.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Palantir","Positively Affected","- **Increased Government Spending**: Palantir stands to benefit from heightened defense and national security budgets under Trump's administration, leading to potential contracts for data analytics and AI-driven solutions in government projects. | - **Focus on Domestic Production**: The shift towards national production and reduced reliance on foreign technology aligns with Palantir's capabilities in providing secure, scalable data solutions tailored for U.S. government and military applications. | - **Strategic Partnerships**: Palantir's established relationships with government entities position it favorably to capitalize on new opportunities arising from Trump's economic policies, particularly in sectors like defense and infrastructure.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Samsung Electronics","Negatively Affected","- **Increased Import Tariffs**: The implementation of high import tariffs (up to 104% on Chinese goods) disrupts global supply chains, increasing costs for companies like Samsung Electronics that rely on imported components, negatively impacting their profit margins and cash flows. | - **Market Volatility**: The significant market downturn (e.g., Nasdaq down 16%) creates an environment of uncertainty, leading to reduced investor confidence in tech stocks, including Samsung, which may result in lower stock valuations and discounted future cash flows. | - **Shift in Investment Focus**: The political climate favors U.S.-centric companies benefiting from protectionist policies, diverting investment away from multinational firms like Samsung, further pressuring their market position and future cash flow projections.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Huawei","Negatively Affected","- **Increased Import Tariffs**: The article highlights significant import tariffs (up to 104% on Chinese goods), which could lead to higher costs for Huawei's products and reduced competitiveness in the U.S. market, negatively impacting future cash flows. | - **Market Volatility and Fear**: The described market crash (Nasdaq down 16%, S&P 500 down 15%) indicates a loss of investor confidence, which can lead to decreased valuations and a more challenging environment for Huawei to secure investments or partnerships. | - **Shift to Domestic Production**: Trump's agenda emphasizes national production and protectionism, which may disadvantage companies like Huawei that rely on global supply chains and international markets, further dampening their future cash flow projections.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Google","Negatively Affected","- **Increased Market Volatility**: The article highlights significant market declines (e.g., Nasdaq down 16% in three days) due to Trump's aggressive tariff policies, leading to heightened uncertainty and risk aversion among investors, which negatively impacts discounted future cash flow valuations. | - **Sector Disruption**: Trump's protectionist policies disproportionately affect export-oriented companies and global supply chains, causing potential revenue declines for firms like Google that rely on international markets, further diminishing their future cash flow projections. | - **Shift in Investment Focus**: The article suggests a pivot towards domestic-focused companies benefiting from Trump's policies, potentially diverting capital away from tech giants like Google, which could lead to reduced market confidence and lower valuations based on future cash flows.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Siemens AG","Negatively Affected","- **Increased Import Tariffs**: The implementation of substantial import tariffs (up to 104% on Chinese goods) creates a challenging environment for Siemens AG, which relies on global supply chains and exports, potentially leading to reduced revenue and profit margins. | - **Market Volatility**: The article highlights significant market declines (e.g., S&P 500 down 15%) due to Trump's trade policies, which can negatively impact Siemens' stock price and investor sentiment, affecting its future cash flow projections. | - **Shift in Investment Focus**: The emphasis on domestic production and protectionist policies may divert investments away from multinational companies like Siemens, as investors favor U.S.-centric firms that align with Trump's agenda, further impacting Siemens' competitive position.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Volkswagen AG","Negatively Affected","- **Increased Import Tariffs**: The implementation of significant import tariffs (10% on all goods, up to 104% on Chinese products) disrupts global supply chains, negatively impacting Volkswagen AG's export-oriented business model and future cash flow projections. | - **Market Volatility**: The resulting market turmoil, with major indices like the DAX falling 17%, creates heightened uncertainty, leading to a reassessment of risk and a potential decline in consumer demand for vehicles, further straining Volkswagen's financial outlook. | - **Shift in Investment Focus**: The U.S. government's protectionist policies favor domestic manufacturers over international competitors, diminishing Volkswagen's competitive edge in the U.S. market and affecting its long-term growth prospects.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Gazprom","Negatively Affected","- **Increased Import Tariffs**: The implementation of substantial import tariffs (up to 104% on Chinese goods) creates a challenging environment for companies reliant on global supply chains, including Gazprom, which may face reduced demand and increased operational costs. | - **Market Volatility**: The significant market downturn (e.g., Nasdaq down 16%) and heightened investor fear (VIX over 60) can lead to decreased investor confidence in energy stocks, negatively impacting Gazprom's stock performance and future cash flow projections. | - **Shift in Investment Focus**: The U.S. government's protectionist policies favor domestic companies over international players, potentially sidelining Gazprom in a market increasingly focused on national production and self-sufficiency, thereby affecting its competitive position.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Uniper SE","Negatively Affected","- **Increased Import Tariffs**: The implementation of significant import tariffs (up to 104% on Chinese goods) disrupts global supply chains, negatively impacting companies like Uniper SE that rely on international trade and imports for their operations. | - **Market Volatility**: The article highlights a sharp decline in major stock indices (e.g., DAX down 17%), indicating heightened market volatility and investor fear, which can lead to reduced investor confidence and lower valuations for companies like Uniper SE. | - **Shift in Investment Focus**: The emphasis on domestic production and protectionist policies under Trump's administration may divert investments away from companies with international exposure, further diminishing Uniper SE's future cash flow prospects.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Meta","Negatively Affected","- **Increased Market Volatility**: The implementation of significant import tariffs under Trump's administration has led to a sharp decline in major indices (e.g., Nasdaq down 16%, S&P 500 down 15%), creating uncertainty and negatively impacting investor sentiment, which can lead to lower discounted future cash flows for companies like Meta. | - **Shift in Investment Focus**: The market is pivoting towards companies that align with Trump's protectionist policies, favoring domestic-focused firms over global tech giants. This shift can result in reduced capital inflows and valuation pressures for companies like Meta, which rely on international markets and global supply chains. | - **Regulatory and Competitive Pressures**: Trump's policies may lead to increased regulatory scrutiny and competitive disadvantages for tech companies, particularly those heavily reliant on international trade, further diminishing their future cash flow projections and overall market attractiveness.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Axel Springer SE","Not Affected","Not Affected","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Lockheed Martin","Positively Affected","- **Increased Defense Spending**: The Trump administration has significantly boosted defense budgets by $80 billion, positioning Lockheed Martin to secure substantial government contracts, particularly in advanced military technologies like hypersonic weapons and autonomous systems. | - **Strategic National Focus**: Lockheed Martin's strong reliance on U.S. military contracts (over 70% of revenue) aligns well with Trump's agenda of prioritizing domestic production and reducing dependence on foreign defense technologies, enhancing the company's market position. | - **Stable Cash Flows and Growth Potential**: Analysts project stable revenue growth and robust cash flows for Lockheed Martin, driven by new military contracts and technological advancements, making it a reliable investment in a volatile market environment.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","GoldmanSachs","Positively Affected","- **Deregulation and M&A Opportunities**: Goldman Sachs stands to benefit from the loosening of regulatory constraints under Trump's administration, which encourages mergers and acquisitions (M&A) activity, enhancing their investment banking revenues. | - **Increased Trading Volumes**: The anticipated rise in market transactions and IPOs due to favorable tax policies and deregulation will likely lead to higher trading volumes, positively impacting Goldman Sachs' trading and asset management divisions. | - **Strategic Positioning**: As a leading financial institution, Goldman Sachs is well-positioned to capitalize on the influx of capital repatriation and increased domestic focus among U.S. corporations, driving growth in their financial services.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
"2025-04-08 08:00:00","Exxon Mobil","Positively Affected","- **Favorable Regulatory Environment**: Trump's administration has simplified permitting processes and relaxed environmental regulations, enabling Exxon Mobil to expedite production and infrastructure projects, enhancing operational efficiency. | - **Increased Domestic Demand**: The focus on energy independence and the promotion of fossil fuels under Trump's policy boosts demand for Exxon Mobil's products, positioning the company favorably in a recovering energy market. | - **Potential for Tax Benefits**: The anticipated tax incentives and subsidies for fossil fuel production can improve Exxon Mobil's profitability and cash flow, positively impacting its future cash flow projections.","https://finment.com/boerse-aktien/us-aktien/top-donald-trump-aktien/"
